,P,My,Mz,Width,Depth,D_rebar,w_g,d_g,numRebars,As_total,h,fc
2631,-3.7776461129579,0.2980905193203261,0.203463,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2632,-3.7776461129579,0.339536,0.239972,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2633,-3.892120237592988,0.3129476447992864,0.108747,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2634,-3.892120237592988,0.1791855915815512,0.436283,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2635,-3.892120237592988,0.2736247425062676,0.247047,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2636,-3.892120237592988,0.0868113656619669,0.543542,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2637,-3.892120237592988,0.0075843745080943,0.592236,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2638,-3.892120237592988,0.1347955835535629,0.495851,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2639,-3.892120237592988,0.1330368572905706,0.49739,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2640,-3.892120237592988,0.0364659952569868,0.581548,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2641,-3.892120237592988,0.214033643209225,0.37634,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2642,-3.892120237592988,0.0282214107711227,0.582943,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2643,-3.892120237592988,0.3113531940475661,0.128065,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2644,-3.892120237592988,0.1119506991756762,0.521234,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2645,-3.892120237592988,0.3261204431446245,0.0398076,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2646,-3.892120237592988,0.2716560994692965,0.250193,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2647,-3.892120237592988,0.2133383981577167,0.37722,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2648,-3.892120237592988,0.2764570934382728,0.242447,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2649,-3.892120237592988,0.1328568551912568,0.497547,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2650,-3.892120237592988,0.2412805585764006,0.318947,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2651,-3.892120237592988,0.1680608052723105,0.448029,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2652,-3.892120237592988,0.0925461003892551,0.540309,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2653,-3.892120237592988,0.0590195189638584,0.566304,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2654,-3.892120237592988,0.3075540253379021,0.133698,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2655,-3.892120237592988,0.2787306670782544,0.238708,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2656,-3.892120237592988,0.2242503698244587,0.35286,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2657,-3.892120237592988,0.2288873617032713,0.346632,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2658,-3.892120237592988,0.166638697576836,0.449495,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2659,-3.892120237592988,0.3244242781656958,0.0408356,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2660,-3.892120237592988,0.1102081620553375,0.522486,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2661,-3.892120237592988,0.1918952900552293,0.413077,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2662,-3.892120237592988,0.1661304443623488,0.450018,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2663,-3.892120237592988,0.332158,0.242532,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2664,-4.006594362228076,0.300435728497166,0.134678,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2665,-4.006594362228076,0.2638314441204515,0.252286,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2666,-4.006594362228076,0.1109296746346682,0.511744,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2667,-4.006594362228076,0.2323492925027302,0.32164,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2668,-4.006594362228076,0.2183139465253147,0.351153,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2669,-4.006594362228076,0.2038721951095798,0.379791,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2670,-4.006594362228076,0.2213608763072268,0.347211,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2671,-4.006594362228076,0.0664353270079319,0.547975,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2672,-4.006594362228076,0.1188992001757265,0.499301,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2673,-4.006594362228076,0.0780961675439324,0.537756,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2674,-4.006594362228076,0.1858722024327004,0.41079,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2675,-4.006594362228076,0.1142483485878365,0.502877,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2676,-4.006594362228076,0.2540629077816697,0.279437,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2677,-4.006594362228076,0.2007159340705036,0.38364,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2678,-4.006594362228076,0.1434566186297851,0.470885,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2679,-4.006594362228076,0.0435370087216456,0.561167,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2680,-4.006594362228076,0.2366972341553419,0.315652,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2681,-4.006594362228076,0.0619825840427504,0.549924,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2682,-4.006594362228076,0.2010834636793394,0.383196,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2683,-4.006594362228076,0.2258715322351272,0.341295,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2684,-4.006594362228076,0.1185414364385297,0.499578,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2685,-4.006594362228076,0.1232462904557421,0.495905,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2686,-4.006594362228076,0.0630074550582816,0.549482,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2687,-4.006594362228076,0.1426565061940648,0.471632,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2688,-4.006594362228076,0.1589655775114796,0.447875,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2689,-4.006594362228076,0.3122253315301255,0.0834128,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2690,-4.006594362228076,0.0908252891515775,0.530757,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2691,-4.006594362228076,0.2647833071453371,0.250774,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2692,-4.006594362228076,0.287985865012401,0.186165,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2693,-4.006594362228076,0.0223084819336464,0.572821,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2694,-4.006594362228076,0.32466,0.244191,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2695,-4.121068486863164,0.236338967710209,0.294295,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2696,-4.121068486863164,0.207050932886381,0.355292,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2697,-4.121068486863164,0.1177679182974537,0.489162,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2698,-4.121068486863164,0.1894753287470783,0.386882,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2699,-4.121068486863164,0.0479077901625932,0.547944,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2700,-4.121068486863164,0.2381253209548292,0.291836,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2701,-4.121068486863164,0.1921952291396518,0.383649,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2702,-4.121068486863164,0.0053189498869973,0.562113,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2703,-4.121068486863164,0.2741135272224248,0.197892,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2704,-4.121068486863164,0.1008877685339163,0.507734,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2705,-4.121068486863164,0.1563605126161853,0.440145,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2706,-4.121068486863164,0.283278541296565,0.167442,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2707,-4.121068486863164,0.1655349003063183,0.422308,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2708,-4.121068486863164,0.1532266579808603,0.4432,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2709,-4.121068486863164,0.2817164426976956,0.184814,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2710,-4.121068486863164,0.1876834325173318,0.388996,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2711,-4.121068486863164,0.309044472931601,0.0422296,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2712,-4.121068486863164,0.2205992300195614,0.3271,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2713,-4.121068486863164,0.1086817641828082,0.49609,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2714,-4.121068486863164,0.1775160770148453,0.40963,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2715,-4.121068486863164,0.2558978908896265,0.253499,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2716,-4.121068486863164,0.1688346236329004,0.418899,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2717,-4.121068486863164,0.1133723237400173,0.492569,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2718,-4.121068486863164,0.2020344746215259,0.361436,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2719,-4.121068486863164,0.0718563235751512,0.529275,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2720,-4.121068486863164,0.0410937120728319,0.549777,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2721,-4.121068486863164,0.0592291073350906,0.53947,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2722,-4.121068486863164,0.2746842183295511,0.196928,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2723,-4.121068486863164,0.1569325664479853,0.439581,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2724,-4.121068486863164,0.1624276908454793,0.43409,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2725,-4.121068486863164,0.316458,0.244881,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2726,-4.235542611498252,0.2603937787016117,0.221376,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2727,-4.235542611498252,0.2151136299973013,0.322908,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2728,-4.235542611498252,0.0512870412703187,0.529769,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2729,-4.235542611498252,0.0254606172525855,0.540161,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2730,-4.235542611498252,0.0118561190842323,0.545473,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2731,-4.235542611498252,0.1467013459734473,0.438172,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2732,-4.235542611498252,0.041323526063687,0.532808,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2733,-4.235542611498252,0.0802775089449249,0.507424,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2734,-4.235542611498252,0.2089934608180068,0.330682,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2735,-4.235542611498252,0.2775210433845929,0.164408,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2736,-4.235542611498252,0.1263526767592636,0.463671,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2737,-4.235542611498252,0.1500778209432738,0.435056,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2738,-4.235542611498252,0.2688558794244713,0.19395,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2739,-4.235542611498252,0.1342746808225129,0.449372,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2740,-4.235542611498252,0.0535350950534183,0.529022,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2741,-4.235542611498252,0.2468130637156702,0.25518,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2742,-4.235542611498252,0.2253669488302277,0.297805,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2743,-4.235542611498252,0.0283093484360683,0.539613,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2744,-4.235542611498252,0.0502376517829351,0.530106,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2745,-4.235542611498252,0.0817163065645328,0.506626,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2746,-4.235542611498252,0.2694745750280335,0.192895,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2747,-4.235542611498252,0.2472976311448926,0.254444,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2748,-4.235542611498252,0.2271986517320459,0.295332,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2749,-4.235542611498252,0.0773668457962537,0.508981,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2750,-4.235542611498252,0.0044975554737698,0.549367,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2751,-4.235542611498252,0.2047339873599738,0.346994,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2752,-4.235542611498252,0.2509320152562639,0.23605,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2753,-4.235542611498252,0.2556192980447447,0.228904,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2754,-4.235542611498252,0.056749891224096,0.52332,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2755,-4.235542611498252,0.0829688565098242,0.50592,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2756,-4.235542611498252,0.307758,0.243946,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2757,-4.350016736133339,0.1440439382693931,0.419955,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2758,-4.350016736133339,0.148195396299221,0.41612,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2759,-4.350016736133339,0.287526569431545,0.0668592,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2760,-4.350016736133339,0.1182132393416183,0.457368,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2761,-4.350016736133339,0.0940295668613603,0.480504,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2762,-4.350016736133339,0.2626322594063454,0.17593,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2763,-4.350016736133339,0.154273501695502,0.410214,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2764,-4.350016736133339,0.1811942920738204,0.362983,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2765,-4.350016736133339,0.0333052433030714,0.520757,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2766,-4.350016736133339,0.1715017659781286,0.383321,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2767,-4.350016736133339,0.1300092356106366,0.44083,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2768,-4.350016736133339,0.0542907862412062,0.510754,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2769,-4.350016736133339,0.0785971481522471,0.494758,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2770,-4.350016736133339,0.134459351894492,0.437051,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2771,-4.350016736133339,0.1099128898073644,0.463587,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2772,-4.350016736133339,0.2572200476759119,0.199229,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2773,-4.350016736133339,0.2314149863267609,0.264656,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2774,-4.350016736133339,0.1358993908031283,0.435806,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2775,-4.350016736133339,0.1785024058332872,0.375447,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2776,-4.350016736133339,0.152764501652471,0.411733,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2777,-4.350016736133339,0.0672290210248009,0.500343,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2778,-4.350016736133339,0.0847960771212321,0.4861,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2779,-4.350016736133339,0.1795628763137486,0.364845,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2780,-4.350016736133339,0.1676833951758763,0.387462,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2781,-4.350016736133339,0.2276089560522614,0.269968,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2782,-4.350016736133339,0.1218320126835448,0.454555,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2783,-4.350016736133339,0.0552405396100542,0.510372,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2784,-4.350016736133339,0.0168465459254677,0.527166,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2785,-4.350016736133339,0.1430194238357318,0.420892,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2786,-4.350016736133339,0.0034251338288791,0.53174,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2787,-4.350016736133339,0.299213,0.23909,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2788,-4.464490860768428,0.0863153095798324,0.470561,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2789,-4.464490860768428,0.2730676254923858,0.0926184,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2790,-4.464490860768428,0.1613985883910576,0.380647,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2791,-4.464490860768428,0.0529716251972859,0.496207,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2792,-4.464490860768428,0.1012807183670839,0.455809,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2793,-4.464490860768428,0.037810608725698,0.500663,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2794,-4.464490860768428,0.2285651039403392,0.241895,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2795,-4.464490860768428,0.2523084797721354,0.177723,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2796,-4.464490860768428,0.2437846507532798,0.205681,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2797,-4.464490860768428,0.2783473263441918,0.0670392,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2798,-4.464490860768428,0.0670530044792863,0.4858,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2799,-4.464490860768428,0.248513286226623,0.198299,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2800,-4.464490860768428,0.1885275006232849,0.330733,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2801,-4.464490860768428,0.1944895989064634,0.323613,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2802,-4.464490860768428,0.0944974416071419,0.460049,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2803,-4.464490860768428,0.2226844632098329,0.263175,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2804,-4.464490860768428,0.258684979349092,0.167327,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2805,-4.464490860768428,0.204188616623741,0.300075,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2806,-4.464490860768428,0.2553902412297235,0.172785,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2807,-4.464490860768428,0.0818984539148387,0.473021,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2808,-4.464490860768428,0.2122484331381842,0.289599,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2809,-4.464490860768428,0.2586935615562232,0.167313,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2810,-4.464490860768428,0.0707354995202685,0.484012,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2811,-4.464490860768428,0.2494563076215013,0.196787,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2812,-4.464490860768428,0.1132868147589222,0.44033,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2813,-4.464490860768428,0.1792102169553797,0.351909,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2814,-4.464490860768428,0.1820310408432071,0.348685,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2815,-4.464490860768428,0.1721359706501162,0.35973,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2816,-4.464490860768428,0.1576829898237662,0.384537,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2817,-4.464490860768428,0.2303548639533011,0.2394,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2818,-4.464490860768428,0.289276,0.235591,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2819,-4.578964985403515,0.0405912098876945,0.483778,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2820,-4.578964985403515,0.1715168390888602,0.346074,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2821,-4.578964985403515,0.2704470959674757,0.0449838,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2822,-4.578964985403515,0.2756626213598677,0.0884442,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2823,-4.578964985403515,0.142925731975361,0.384785,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2824,-4.578964985403515,0.1699556679051019,0.347795,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2825,-4.578964985403515,0.093382271256104,0.445281,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2826,-4.578964985403515,0.0373373208919698,0.484698,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2827,-4.578964985403515,0.1351418862001105,0.400482,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2828,-4.578964985403515,0.0564608155793556,0.474601,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2829,-4.578964985403515,0.1596481717773396,0.358863,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2830,-4.578964985403515,0.1972342625964011,0.294725,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2831,-4.578964985403515,0.102418958961188,0.433364,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2832,-4.578964985403515,0.0596375356434803,0.47342,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2833,-4.578964985403515,0.1058765440767415,0.430977,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2834,-4.578964985403515,0.161437303379646,0.357009,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2835,-4.578964985403515,0.2280961287803989,0.227593,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2836,-4.578964985403515,0.0461942749602119,0.478044,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2837,-4.578964985403515,0.2726639393439538,0.0227058,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2838,-4.578964985403515,0.264138592213775,0.0924523,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2839,-4.578964985403515,0.0564399373337995,0.474609,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2840,-4.578964985403515,0.0729409620756994,0.462236,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2841,-4.578964985403515,0.0245963054787512,0.491138,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2842,-4.578964985403515,0.0127438245931812,0.492774,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2843,-4.578964985403515,0.0308280572459269,0.486269,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2844,-4.578964985403515,0.172912133305514,0.344527,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2845,-4.578964985403515,0.181147816610801,0.325259,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2846,-4.578964985403515,0.0982223771639245,0.442326,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2847,-4.578964985403515,0.1943517643069682,0.298302,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
2848,-4.578964985403515,0.272558332877559,0.0227371,0.4,0.7,0.012,6.0,7.0,22,0.0024881413816431,4.0,-30
